,Consumed energy [Wh]
11264,16622.877
11265,14893.015
11266,15466.219
11267,16767.15
11268,5446.578
11269,6911.194
11270,6806.995
11271,6656.5923
11272,7752.808
11273,8943.059
11274,6558.408
11275,6459.734
11276,7329.1416
11277,5848.993
11278,6136.6
11279,6170.7617
11280,15464.172
11281,14465.968
11282,16231.96
11283,14375.745
11284,16980.703
11285,16137.275
11286,15666.657
11287,15676.077
11288,16355.911
11289,15170.815
11290,15301.683
11291,15323.592
11292,4580.821
11293,5369.9106
11294,5797.6367
11295,6205.533
11296,7378.1167
11297,7616.387
11298,4837.741
11299,4955.872
11300,5720.25
11301,4950.078
11302,4741.3174
11303,4541.7925
11304,14394.031
11305,14896.333
11306,15172.081
11307,15617.562
11308,15446.845
11309,16512.277
11310,16273.501
11311,15666.892
11312,15446.492
11313,15036.291
11314,15072.536
11315,15295.171
11316,4883.306
11317,7220.787
11318,6717.5674
11319,7088.1074
11320,6904.9097
11321,8014.931
11322,7234.591
11323,6591.465
11324,6102.163
11325,5261.714
11326,6122.019
11327,6256.7354
11328,14376.494
11329,14086.69
11330,13376.266
11331,14105.825
11332,15274.341
11333,14623.083
11334,15158.422
11335,14675.842
11336,13211.918
11337,15182.293
11338,12289.854
11339,13535.857
11340,2900.1274
11341,4498.352
11342,3699.0173
11343,3989.3625
11344,5050.345
11345,5017.1387
11346,3247.839
11347,3472.101
11348,3037.7773
11349,3722.8184
11350,2831.4058
11351,2607.068
11352,14855.206
11353,14635.818
11354,15100.622
11355,14666.229
11356,16013.426
11357,15613.356
11358,15805.012
11359,15368.967
11360,14950.248
11361,15186.27
11362,14014.06
11363,14957.452
11364,5010.6396
11365,6371.1978
11366,6223.023
11367,5988.7544
11368,7291.939
11369,7504.4136
11370,5887.4775
11371,5736.07
11372,6396.2417
11373,5133.7646
11374,5542.804
11375,5578.3916
11376,15432.552
11377,13987.92
11378,14933.152
11379,15143.77
11380,15974.951
11381,15356.171
11382,16106.141
11383,14625.582
11384,13910.742
11385,16196.106
11386,14249.164
11387,14716.399
11388,4570.419
11389,5572.904
11390,5227.8965
11391,6595.4473
11392,6677.61
11393,6963.2397
11394,5813.2324
11395,4952.982
11396,4850.0
11397,5171.91
11398,4653.559
11399,4906.833
11400,12161.499
11401,14867.533
11402,14770.939
11403,14308.783
11404,14060.597
11405,15302.369
11406,15331.462
11407,14985.492
11408,13669.185
11409,13328.31
11410,13304.105
11411,14379.707
11412,3762.41
11413,5407.5737
11414,4600.952
11415,5661.3975
11416,5996.2476
11417,7369.371
11418,4877.8403
11419,5012.0195
11420,4999.7485
11421,4546.042
11422,4360.637
11423,4066.6348
11424,15239.869
11425,15200.87
11426,16601.162
11427,15157.637
11428,16243.807
11429,16875.344
11430,16942.246
11431,16200.445
11432,16693.127
11433,15529.648
11434,15997.552
11435,16553.85
11436,5097.7964
11437,7224.4478
11438,6997.9995
11439,7104.93
11440,7601.3877
11441,9622.674
11442,6703.013
11443,6688.4883
11444,7143.9414
11445,5986.5845
11446,6147.3
11447,6122.503
11448,13105.295
11449,13835.111
11450,14765.178
11451,14730.889
11452,14841.876
11453,15355.544
11454,14791.083
11455,14767.125
11456,13576.079
11457,13852.012
11458,13271.375
11459,13829.152
11460,2735.2744
11461,4220.982
11462,3740.4653
11463,3784.1516
11464,4927.3564
11465,4987.755
11466,3058.119
11467,3324.522
11468,2970.7327
11469,3532.3076
11470,2861.78
11471,2515.8228
11472,15067.01
11473,14636.123
11474,15939.855
11475,14511.752
11476,16455.793
11477,16130.866
11478,16373.966
11479,15594.231
11480,16216.29
11481,15220.399
11482,15270.195
11483,15877.503
11484,5548.51
11485,6342.0015
11486,6823.9556
11487,5945.484
11488,8114.838
11489,7905.4546
11490,5810.839
11491,6042.298
11492,6767.6245
11493,5490.307
11494,5998.0225
11495,5282.7485
11496,13210.791
11497,14185.169
11498,13827.149
11499,13489.243
11500,14773.449
11501,14024.119
11502,14448.299
11503,13521.601
11504,12481.299
11505,14606.241
11506,12216.975
11507,13378.701
11508,2903.604
11509,4146.4897
11510,3660.9229
11511,3727.3604
11512,5143.209
11513,4840.2036
11514,3212.6357
11515,3349.2136
11516,3221.2737
11517,3468.8682
11518,2732.7131
11519,2633.3782
11520,14338.819
11521,14173.424
11522,16383.439
11523,14648.925
11524,16038.485
11525,15632.931
11526,15188.929
11527,15149.125
11528,15038.21
11529,14490.459
11530,14809.051
11531,14985.102
11532,3932.8108
11533,5344.878
11534,5625.926
11535,4924.7363
11536,6401.037
11537,6684.587
11538,4511.615
11539,4584.886
11540,5062.8003
11541,4406.2476
11542,4378.914
11543,4261.9126
11544,13830.637
11545,14598.643
11546,15169.146
11547,15220.2295
11548,15264.299
11549,15946.009
11550,15667.16
11551,14850.344
11552,14361.819
11553,14976.736
11554,14699.567
11555,14828.507
11556,3970.0151
11557,5426.404
11558,5148.243
11559,5693.295
11560,6348.521
11561,6754.389
11562,4633.5444
11563,4908.3423
11564,4529.519
11565,4594.8438
11566,4374.1143
11567,3848.3784
11568,12836.8955
11569,14187.791
11570,15303.086
11571,13843.493
11572,14536.403
11573,14183.783
11574,14374.342
11575,14376.946
11576,12741.296
11577,13483.702
11578,13707.906
11579,13380.221
11580,3331.1692
11581,4336.6416
11582,4525.1714
11583,4878.7954
11584,5087.8726
11585,5306.979
11586,4048.778
11587,3757.9902
11588,3288.4207
11589,3817.8557
11590,4012.171
11591,3589.5957
11592,13769.1
11593,13477.788
11594,14973.271
11595,14302.916
11596,15626.708
11597,15370.545
11598,14361.627
11599,15089.893
11600,13935.391
11601,14123.489
11602,13180.68
11603,12980.3955
11604,2997.2292
11605,5008.3203
11606,4371.9346
11607,4604.119
11608,5490.0503
11609,6241.541
11610,3883.9358
11611,4413.0327
11612,4302.457
11613,3597.039
11614,3437.694
11615,3146.6519
11616,12163.232
11617,14110.397
11618,14391.257
11619,14417.952
11620,14027.839
11621,14425.995
11622,14380.31
11623,14229.287
11624,12470.121
11625,13166.805
11626,13215.622
11627,13327.749
11628,3047.1802
11629,4832.9746
11630,4211.315
11631,4378.503
11632,5118.6216
11633,5741.979
11634,4040.1257
11635,4037.6946
11636,4088.9177
11637,3488.9512
11638,3753.2898
11639,3531.887
11640,14670.719
11641,14984.89
11642,15720.357
11643,15287.578
11644,15962.152
11645,16366.626
11646,16486.04
11647,15755.164
11648,16224.012
11649,14901.796
11650,14835.529
11651,16175.929
11652,5312.2974
11653,6106.538
11654,6366.9272
11655,5721.891
11656,7638.7886
11657,7063.0566
11658,5502.2856
11659,5263.7397
11660,5384.91
11661,5783.2397
11662,5395.435
11663,4769.722
11664,15231.611
11665,13794.473
11666,15905.381
11667,15130.187
11668,16731.842
11669,15824.565
11670,15372.863
11671,15073.66
11672,15102.468
11673,15326.34
11674,14497.17
11675,14567.191
11676,5303.177
11677,5334.988
11678,5844.29
11679,5980.4067
11680,7511.49
11681,7977.935
11682,5397.7983
11683,5283.0654
11684,6134.867
11685,5617.9634
11686,5116.577
11687,4811.471
11688,13283.68
11689,15274.173
11690,14686.993
11691,14394.478
11692,14428.509
11693,16280.824
11694,16580.371
11695,15605.533
11696,15130.489
11697,14196.125
11698,14160.483
11699,15410.947
11700,4563.0737
11701,6001.9526
11702,5553.1226
11703,5957.971
11704,6407.144
11705,8087.977
11706,5867.7505
11707,5379.142
11708,5661.8438
11709,5404.839
11710,5244.86
11711,5447.3135
11712,14059.859
11713,14701.562
11714,15589.858
11715,14633.225
11716,16147.097
11717,15972.064
11718,15007.11
11719,15784.881
11720,15538.469
11721,14568.822
11722,14392.067
11723,14049.208
11724,4765.9893
11725,6233.8066
11726,5974.376
11727,5245.718
11728,7434.275
11729,7542.276
11730,5343.697
11731,5456.1245
11732,6539.745
11733,5230.5835
11734,5188.3813
11735,4891.309
11736,12612.999
11737,14171.807
11738,13613.525
11739,14330.174
11740,14662.39
11741,14659.908
11742,14228.484
11743,14010.43
11744,13017.456
11745,14068.822
11746,12205.055
11747,13115.094
11748,2662.3442
11749,4181.812
11750,3849.6626
11751,3776.0815
11752,4849.885
11753,4993.9214
11754,3209.1946
11755,3074.7764
11756,3379.244
11757,3301.857
11758,3064.0889
11759,2978.113
11760,15115.537
11761,15364.867
11762,16431.898
11763,14990.375
11764,15937.711
11765,16443.39
11766,17244.441
11767,16208.045
11768,16285.516
11769,15440.729
11770,15667.924
11771,16461.805
11772,5385.8027
11773,6269.909
11774,6333.366
11775,6843.4424
11776,7915.611
11777,8623.999
11778,5889.056
11779,5778.738
11780,6451.048
11781,6160.894
11782,5480.4995
11783,5558.72
11784,14367.326
11785,15103.335
11786,15147.952
11787,15115.106
11788,15636.558
11789,15686.382
11790,16610.121
11791,15386.403
11792,14737.941
11793,15056.792
11794,14411.802
11795,15602.47
11796,4306.588
11797,6212.936
11798,5525.1426
11799,5475.9116
11800,6680.493
11801,6363.05
11802,5477.431
11803,4798.491
11804,4740.1895
11805,4918.113
11806,4590.8257
11807,4835.139
11808,13711.152
11809,13553.307
11810,15117.039
11811,13765.664
11812,15377.798
11813,14822.75
11814,14356.295
11815,14351.702
11816,14649.076
11817,13358.344
11818,13704.167
11819,14359.399
11820,3548.2295
11821,4518.147
11822,4357.4893
11823,4891.148
11824,5552.063
11825,5958.56
11826,4198.8604
11827,3719.5027
11828,4289.195
11829,3907.4592
11830,4092.351
11831,3908.5264
11832,13531.585
11833,13820.1875
11834,14991.432
11835,15383.222
11836,15149.779
11837,15058.675
11838,15120.677
11839,14271.772
11840,12800.921
11841,14534.486
11842,13942.128
11843,13825.291
11844,3136.4832
11845,5074.952
11846,4812.4653
11847,5260.473
11848,5313.0005
11849,6089.4883
11850,4497.9375
11851,4266.114
11852,4192.0625
11853,3636.7983
11854,4091.3608
11855,4160.229
11856,14684.638
11857,14639.774
11858,14869.201
11859,15671.067
11860,15382.39
11861,15735.684
11862,16816.02
11863,15582.798
11864,14428.904
11865,15245.591
11866,14215.867
11867,15436.438
11868,4799.609
11869,6257.2944
11870,6266.556
11871,5418.0225
11872,7309.513
11873,7320.0386
11874,5436.1636
11875,5020.5156
11876,6290.3164
11877,5101.8555
11878,5565.2925
11879,5543.3193
11880,15317.5625
11881,14487.91
11882,15834.269
11883,14759.004
11884,16240.206
11885,15478.589
11886,16061.847
11887,15596.241
11888,15258.572
11889,14974.657
11890,14454.901
11891,15356.427
11892,4945.92
11893,5666.54
11894,5670.3047
11895,6178.3525
11896,7285.9106
11897,7920.7334
11898,5380.9575
11899,5357.194
11900,6478.0493
11901,5037.7446
11902,5020.945
11903,5369.449
11904,14437.738
11905,14795.803
11906,15073.75
11907,14428.098
11908,15959.884
11909,15920.101
11910,15327.75
11911,15142.871
11912,14959.89
11913,15537.061
11914,14102.053
11915,14219.6875
11916,5647.509
11917,6465.92
11918,6249.8237
11919,7030.2593
11920,7873.898
11921,9167.161
11922,7040.037
11923,6621.5796
11924,7544.5483
11925,6103.8555
11926,5642.977
11927,6026.5933
11928,14488.447
11929,14648.435
11930,16283.415
11931,14733.555
11932,15870.404
11933,14682.837
11934,15924.106
11935,15332.613
11936,13716.555
11937,14706.985
11938,14633.416
11939,14771.944
11940,6212.6694
11941,6393.8286
11942,7621.6846
11943,6210.1377
11944,8263.909
11945,7078.4478
11946,6801.9097
11947,6369.0933
11948,6234.777
11949,5594.857
11950,6620.885
11951,5925.1436
11952,14109.051
11953,14626.789
11954,14909.832
11955,14679.926
11956,15722.226
11957,15393.297
11958,15201.112
11959,14941.3
11960,14155.466
11961,15054.659
11962,13590.263
11963,14070.078
11964,3704.3972
11965,6213.029
11966,5335.2686
11967,4648.97
11968,5917.314
11969,7070.7715
11970,5118.595
11971,5039.264
11972,5235.4287
11973,4531.226
11974,4597.3203
11975,4471.888
11976,12594.417
11977,14019.64
11978,15094.044
11979,14739.965
11980,14240.228
11981,14473.515
11982,15359.235
11983,14492.845
11984,12489.842
11985,13483.003
11986,13723.83
11987,14266.255
11988,3115.546
11989,4519.6523
11990,4210.831
11991,5057.7524
11992,5297.871
11993,6548.889
11994,3969.2986
11995,4214.045
11996,4022.1843
11997,3837.6968
11998,3561.5305
11999,3313.9924
12000,13047.158
12001,14768.234
12002,14316.665
12003,14318.051
12004,14966.364
12005,15728.354
12006,14720.29
12007,15198.947
12008,13959.638
12009,14566.931
12010,12962.98
12011,13232.238
12012,3620.0493
12013,5774.85
12014,5048.8506
12015,5337.591
12016,5962.364
12017,7320.0713
12018,4785.078
12019,5198.038
12020,5017.4487
12021,4478.085
12022,4535.851
12023,3919.619
12024,15056.086
12025,14769.445
12026,16170.171
12027,15027.243
12028,15700.779
12029,16656.445
12030,16933.047
12031,15737.277
12032,16114.76
12033,15453.353
12034,16069.268
12035,16295.843
12036,5436.5996
12037,6927.1333
12038,6606.2856
12039,6536.0684
12040,7713.9844
12041,9312.563
12042,6565.114
12043,6120.214
12044,7479.92
12045,6326.406
12046,6081.819
12047,6467.189
12048,12770.546
12049,14866.461
12050,14517.704
12051,14378.45
12052,14406.5205
12053,15206.362
12054,15340.076
12055,14936.638
12056,13406.16
12057,14189.971
12058,13035.997
12059,14283.631
12060,3729.25
12061,4914.8657
12062,3860.5544
12063,4996.8975
12064,5819.6465
12065,6439.2974
12066,4286.781
12067,4374.3726
12068,3964.8608
12069,4754.7266
12070,3321.83
12071,3315.1436
12072,15068.554
12073,15055.534
12074,15045.8125
12075,14762.739
12076,16159.581
12077,15295.344
12078,16449.467
12079,15720.735
12080,14667.28
12081,15557.16
12082,14256.957
12083,14880.254
12084,4814.8594
12085,6641.452
12086,5044.0366
12087,5698.898
12088,7137.618
12089,7838.245
12090,5795.604
12091,5640.8823
12092,5927.963
12093,5796.484
12094,4419.3813
12095,4759.6406
12096,13240.122
12097,14735.252
12098,14745.461
12099,14750.313
12100,14993.707
12101,16255.837
12102,14901.957
12103,15740.972
12104,14498.26
12105,14593.199
12106,13464.2705
12107,13637.042
12108,3769.7183
12109,5139.1753
12110,4661.151
12111,5176.095
12112,6206.2114
12113,6391.5957
12114,4311.607
12115,4407.253
12116,4301.3604
12117,4488.558
12118,4016.9402
12119,3690.0789
12120,12510.655
12121,14137.921
12122,15436.008
12123,13928.837
12124,14939.572
12125,14244.809
12126,14179.99
12127,15029.44
12128,13508.165
12129,12825.923
12130,13501.161
12131,13003.628
12132,3394.0308
12133,4756.4224
12134,4311.0845
12135,5166.935
12136,5305.558
12137,6338.108
12138,4639.277
12139,4328.392
12140,4213.2153
12141,4025.9434
12142,3855.819
12143,3879.5464
12144,14114.31
12145,14636.678
12146,15911.69
12147,15335.765
12148,15235.182
12149,15853.694
12150,15832.157
12151,15581.447
12152,14401.12
12153,14595.874
12154,15323.268
12155,14850.934
12156,5177.605
12157,6244.4385
12158,5643.0146
12159,5996.369
12160,7229.4697
12161,7932.0356
12162,5826.408
12163,6287.8115
12164,5509.092
12165,6005.6997
12166,4837.9263
12167,4325.152
12168,14539.262
12169,14706.852
12170,16623.344
12171,14981.896
12172,15674.93
12173,16275.007
12174,16312.639
12175,15652.156
12176,16341.091
12177,14578.8955
12178,15915.157
12179,16699.723
12180,4956.63
12181,6296.071
12182,7020.557
12183,5917.4165
12184,7122.768
12185,7648.992
12186,5833.989
12187,5566.1885
12188,6028.6816
12189,5244.9116
12190,6242.4253
12191,5743.3174
12192,13478.776
12193,14362.325
12194,16143.98
12195,14123.786
12196,15073.804
12197,14037.95
12198,15022.065
12199,14762.666
12200,13565.201
12201,13195.711
12202,14604.406
12203,14366.291
12204,4521.944
12205,5616.489
12206,6015.11
12207,4566.6294
12208,6718.255
12209,6188.2754
12210,5080.5327
12211,4862.4663
12212,5574.254
12213,4380.3296
12214,4960.4375
12215,4910.947
12216,13462.2295
12217,14740.719
12218,15205.749
12219,13661.397
12220,15290.931
12221,14762.486
12222,14647.297
12223,15104.365
12224,14025.959
12225,14141.851
12226,13968.408
12227,13160.731
12228,3660.9736
12229,5195.406
12230,4339.8306
12231,4736.496
12232,5938.5713
12233,6074.926
12234,4180.8228
12235,4306.936
12236,3940.9546
12237,4691.431
12238,3523.063
12239,3159.914
12240,15245.927
12241,14519.1045
12242,15459.616
12243,15523.486
12244,16468.158
12245,15911.598
12246,16198.365
12247,15385.66
12248,15194.179
12249,15738.332
12250,15011.543
12251,15205.795
12252,5671.776
12253,6314.0317
12254,6563.403
12255,7540.079
12256,8020.195
12257,8416.601
12258,6500.32
12259,6305.8096
12260,6556.692
12261,5993.3916
12262,6011.774
12263,5500.604
12264,14021.975
12265,15033.376
12266,15402.492
12267,15498.312
12268,15354.885
12269,15934.215
12270,16253.424
12271,15604.326
12272,14534.0
12273,14921.051
12274,14441.467
12275,15190.91
12276,4191.5005
12277,6010.587
12278,5417.9165
12279,5606.4263
12280,6493.997
12281,7100.234
12282,5239.4194
12283,5013.663
12284,4861.8003
12285,5191.143
12286,4360.7837
12287,4488.09
12288,13661.678
12289,15004.614
12290,15361.866
12291,13874.063
12292,15114.798
12293,14660.556
12294,15733.909
12295,15307.79
12296,13662.451
12297,14045.442
12298,13726.787
12299,14335.764
12300,4004.8018
12301,5562.3696
12302,4942.3228
12303,4715.034
12304,6427.401
12305,6066.7837
12306,4520.8003
12307,4624.283
12308,4371.581
12309,4755.2637
12310,3916.1658
12311,3662.7761
12312,14771.758
12313,14008.739
12314,14904.894
12315,15441.351
12316,15688.163
12317,14813.133
12318,15570.507
12319,15065.939
12320,13249.905
12321,15132.548
12322,13826.467
12323,13965.311
12324,3886.322
12325,5300.583
12326,4459.9087
12327,5115.9707
12328,6077.137
12329,5954.678
12330,4695.287
12331,4450.314
12332,4042.7908
12333,4496.209
12334,3738.0317
12335,3784.5938
12336,15086.449
12337,14710.076
12338,15109.564
12339,15726.096
12340,16116.306
12341,15864.345
12342,17101.842
12343,15614.782
12344,14988.292
12345,15533.921
12346,14666.086
12347,15809.112
12348,4479.49
12349,5979.519
12350,6047.013
12351,6333.116
12352,6698.543
12353,7234.1816
12354,5624.439
12355,5202.637
12356,4968.5693
12357,5191.2275
12358,5060.1514
12359,5024.9287
12360,14550.976
12361,15250.231
12362,15662.499
12363,15188.233
12364,15353.537
12365,16037.034
12366,17182.945
12367,16091.609
12368,15508.409
12369,14694.948
12370,15065.838
12371,16367.298
12372,5623.6997
12373,7793.277
12374,7317.9507
12375,6858.027
12376,7514.996
12377,8752.396
12378,7658.05
12379,7405.2573
12380,7406.8936
12381,5553.372
12382,7004.37
12383,7111.0347
12384,15852.608
12385,14330.826
12386,15859.172
12387,15546.581
12388,17002.193
12389,15876.242
12390,16178.005
12391,15775.014
12392,15639.642
12393,15959.789
12394,15024.737
12395,15149.154
12396,5910.4644
12397,6294.721
12398,6295.465
12399,6347.7847
12400,8010.01
12401,7999.4717
12402,6184.1514
12403,6124.957
12404,6301.076
12405,6265.3994
12406,5318.755
12407,5262.743
12408,11573.0205
12409,14010.352
12410,13555.967
12411,12332.795
12412,13898.168
12413,14392.793
12414,13265.157
12415,13788.651
12416,12404.415
12417,12943.218
12418,11834.486
12419,11722.419
12420,2144.552
12421,4178.775
12422,3373.566
12423,3095.6887
12424,4174.302
12425,4509.8203
12426,2874.208
12427,3187.441
12428,2881.6826
12429,2679.7468
12430,2758.1704
12431,2371.192
12432,15316.27
12433,14871.273
12434,15233.209
12435,15312.433
12436,16150.432
12437,15792.426
12438,16821.902
12439,15764.925
12440,14621.686
12441,15843.887
12442,14365.522
12443,15223.24
12444,4512.6636
12445,6464.454
12446,5523.367
12447,5775.968
12448,7035.8667
12449,6913.3423
12450,5497.378
12451,5439.3867
12452,4914.204
12453,5251.2124
12454,4552.313
12455,4421.3955
12456,14671.876
12457,13920.498
12458,16208.701
12459,15486.646
12460,16180.2
12461,16018.54
12462,15487.587
12463,15072.511
12464,15068.651
12465,14885.805
12466,15027.96
12467,15106.821
12468,4579.4106
12469,5230.554
12470,5743.7666
12471,5473.482
12472,6595.469
12473,7358.216
12474,4946.472
12475,4997.31
12476,5334.823
12477,4977.5415
12478,4789.4663
12479,4626.213
12480,13971.514
12481,13682.879
12482,14455.679
12483,12948.048
12484,15787.97
12485,14697.594
12486,13495.17
12487,14530.808
12488,13975.779
12489,14455.084
12490,13168.036
12491,12297.875
12492,3262.1228
12493,4721.383
12494,4844.038
12495,4588.251
12496,5543.0557
12497,6490.233
12498,3922.4473
12499,4613.444
12500,4717.3364
12501,3478.594
12502,3918.5298
12503,3403.565
12504,14728.419
12505,14740.419
12506,15935.356
12507,14679.448
12508,16071.603
12509,15196.858
12510,15808.565
12511,14944.062
12512,14589.856
12513,15051.325
12514,14789.677
12515,15131.946
12516,4566.521
12517,5577.2954
12518,5947.7563
12519,6499.987
12520,6922.477
12521,8153.804
12522,5470.5635
12523,5431.418
12524,5799.831
12525,5034.772
12526,5194.903
12527,4861.804
12528,13843.273
12529,14789.896
12530,15192.18
12531,15299.438
12532,15621.584
12533,15706.659
12534,15564.1875
12535,15416.713
12536,14265.263
12537,14708.331
12538,14104.791
12539,14178.341
12540,4340.986
12541,6040.604
12542,6057.5166
12543,6338.202
12544,6914.762
12545,8019.8276
12546,5573.887
12547,5875.8735
12548,6112.48
12549,4795.6514
12550,5166.7407
12551,4853.346
12552,13732.313
12553,14203.258
12554,15619.464
12555,14310.579
12556,15647.127
12557,14956.727
12558,14927.006
12559,15314.263
12560,14204.478
12561,14056.967
12562,13482.874
12563,14127.77
12564,3245.6523
12565,5415.2285
12566,4570.6724
12567,4716.143
12568,5497.0073
12569,6718.731
12570,4414.6914
12571,4455.8203
12572,4823.3228
12573,4030.9006
12574,3972.8193
12575,3991.42
12576,14430.402
12577,14931.571
12578,16121.709
12579,14836.553
12580,16043.28
12581,15549.349
12582,15752.629
12583,15649.241
12584,15161.004
12585,14564.866
12586,14712.027
12587,15023.143
12588,4474.143
12589,5604.975
12590,5628.4917
12591,5753.1934
12592,6831.048
12593,6713.8794
12594,4921.691
12595,5394.6523
12596,4530.5356
12597,4994.781
12598,4142.1274
12599,3853.8938
12600,13949.628
12601,15298.876
12602,15562.828
12603,13489.37
12604,15302.941
12605,15330.433
12606,15753.805
12607,15865.017
12608,14515.794
12609,14622.344
12610,13887.601
12611,14357.796
12612,4035.1406
12613,6174.6416
12614,5362.1606
12615,5380.3203
12616,6537.92
12617,8011.8604
12618,5198.768
12619,5153.906
12620,6078.238
12621,5051.552
12622,4668.676
12623,4954.31
12624,14576.401
12625,14910.141
12626,15543.612
12627,15582.885
12628,15610.455
12629,16075.46
12630,16492.887
12631,16196.621
12632,15050.006
12633,14866.07
12634,14697.854
12635,15361.428
12636,3703.514
12637,5943.5146
12638,5124.401
12639,7230.9966
12640,5997.1616
12641,8078.6704
12642,5205.809
12643,5761.3413
12644,4832.1
12645,4695.632
12646,4359.438
12647,4229.5835
12648,13052.182
12649,14274.193
12650,13961.619
12651,14152.519
12652,15033.082
12653,14871.438
12654,14201.407
12655,14603.987
12656,13875.319
12657,14175.275
12658,12983.734
12659,13269.239
12660,3786.5386
12661,5246.5635
12662,4801.084
12663,5100.6265
12664,6258.247
12665,6354.177
12666,4641.8286
12667,4604.5435
12668,5035.516
12669,4103.298
12670,4112.576
12671,4002.8694
12672,13731.283
12673,14240.644
12674,14204.807
12675,15153.688
12676,15325.353
12677,15669.208
12678,15456.722
12679,15254.152
12680,14382.08
12681,14464.172
12682,12798.251
12683,14030.559
12684,3919.8936
12685,5209.691
12686,4641.1914
12687,5116.466
12688,6166.1426
12689,6708.317
12690,4561.8853
12691,4758.9443
12692,4734.129
12693,4368.225
12694,3925.4666
12695,3807.3728
12696,14329.293
12697,14702.837
12698,14742.728
12699,14801.392
12700,15771.255
12701,15311.827
12702,15626.784
12703,15373.528
12704,13887.891
12705,15072.705
12706,13426.809
12707,13945.533
12708,4242.6514
12709,5760.9434
12710,5448.1724
12711,4742.362
12712,6971.036
12713,6742.656
12714,4605.972
12715,5000.646
12716,5322.114
12717,4759.6157
12718,4205.1143
12719,3976.7292
12720,12690.444
12721,14889.403
12722,14649.03
12723,14627.567
12724,14429.359
12725,16050.276
12726,15506.678
12727,15194.346
12728,14718.168
12729,13862.748
12730,13311.741
12731,14890.817
12732,3967.5837
12733,6040.8125
12734,5304.895
12735,5496.5684
12736,6141.942
12737,6986.7607
12738,5526.655
12739,5400.01
12740,5384.458
12741,4255.5
12742,4762.1284
12743,4923.3926
12744,15024.355
12745,14816.913
12746,15771.684
12747,15820.319
12748,16068.545
12749,16489.895
12750,16766.666
12751,15593.9795
12752,15752.377
12753,15519.535
12754,15257.95
12755,16201.445
12756,5580.7544
12757,7048.999
12758,7109.3604
12759,6888.7104
12760,7728.454
12761,9127.1455
12762,6830.4307
12763,6767.5283
12764,7355.8677
12765,5962.508
12766,6571.6064
12767,6296.328
12768,15202.261
12769,15162.564
12770,16031.794
12771,15500.753
12772,16315.226
12773,16160.739
12774,17055.357
12775,16456.703
12776,15480.787
12777,15414.371
12778,14908.87
12779,15510.775
12780,6018.2554
12781,7190.9507
12782,7109.0654
12783,7052.423
12784,8482.89
12785,8742.907
12786,7095.4272
12787,6917.0996
12788,7141.1436
12789,6263.072
12790,6183.3057
12791,6114.715
12792,11750.881
12793,13317.838
12794,13159.861
12795,14941.443
12796,13874.052
12797,15267.798
12798,13553.976
12799,13587.212
12800,12330.256
12801,13358.159
12802,12802.537
12803,12402.781
12804,2768.7935
12805,3870.367
12806,3741.198
12807,3635.286
12808,4921.498
12809,4727.6094
12810,3131.4985
12811,3472.0464
12812,3129.1333
12813,3081.565
12814,2857.574
12815,2479.1846
12816,12649.534
12817,13944.518
12818,14435.09
12819,14082.302
12820,14660.737
12821,15447.783
12822,14115.703
12823,14533.741
12824,13636.099
12825,13791.896
12826,12885.014
12827,13357.901
12828,3555.08
12829,4598.476
12830,4388.3677
12831,4314.268
12832,5736.3096
12833,6605.633
12834,3984.7336
12835,4405.7124
12836,4808.976
12837,3946.7283
12838,3688.9683
12839,3526.9055
12840,14605.047
12841,14074.327
12842,15552.082
12843,15146.015
12844,15920.9795
12845,15956.971
12846,15460.013
12847,15303.149
12848,14824.882
12849,14885.221
12850,14246.022
12851,14702.904
12852,2746.5352
12853,5088.409
12854,4479.972
12855,4030.5276
12856,5395.4688
12857,6501.8975
12858,3434.796
12859,3697.6006
12860,4406.742
12861,3828.968
12862,3213.677
12863,3375.4866
12864,12451.492
12865,13717.061
12866,14160.529
12867,14749.001
12868,14264.68
12869,15971.551
12870,14225.6875
12871,14909.204
12872,13312.386
12873,13951.141
12874,12598.418
12875,12759.62
12876,3393.8962
12877,4576.8633
12878,4044.043
12879,4759.6206
12880,5546.4404
12881,5932.7686
12882,4061.898
12883,4268.747
12884,3918.2695
12885,3961.5837
12886,3380.1328
12887,3198.9182
12888,15126.238
12889,14007.709
12890,15605.341
12891,14124.242
12892,16505.684
12893,14632.116
12894,15024.223
12895,15293.134
12896,14596.265
12897,14536.576
12898,14219.643
12899,13988.484
12900,3949.3225
12901,5403.8975
12902,5119.2275
12903,4693.203
12904,6434.2705
12905,5572.747
12906,4273.491
12907,4474.8535
12908,4389.861
12909,4193.0767
12910,3929.2905
12911,3601.8696
12912,13432.188
12913,13591.115
12914,15623.776
12915,15715.439
12916,14875.956
12917,16414.014
12918,14988.107
12919,15435.248
12920,14166.277
12921,13936.499
12922,14436.204
12923,14093.473
12924,3901.626
12925,5041.9556
12926,5572.3384
12927,5608.9204
12928,5960.98
12929,7378.5527
12930,4732.439
12931,4722.617
12932,5028.176
12933,4509.312
12934,5056.89
12935,4448.4893
12936,13262.369
12937,14320.671
12938,14656.967
12939,14208.467
12940,14387.184
12941,13934.244
12942,15430.571
12943,14184.858
12944,12249.193
12945,13828.6045
12946,13738.759
12947,14309.666
12948,3944.6987
12949,5293.3433
12950,4648.573
12951,6023.057
12952,6134.535
12953,7605.1885
12954,5187.5146
12955,5075.8022
